date,dataset_name,seed,K,model,attack_model,budget,misclassification_rate,homophily
2025-08-27 19:21:54.142101,Cora,33,1400,h2gcn,metattack,0.2,0.3546277665995976,0.3477021133847702
2025-08-27 19:53:54.619488,Cora,33,1400,h2gcn,metattack,0.25,0.42052313883299797,0.34086091635414967
2025-08-27 20:08:59.445654,Cora,33,1900,h2gcn,metattack,0.1,0.27716297786720323,0.31624191707873717
2025-08-27 20:31:41.737472,Cora,33,1900,h2gcn,metattack,0.15,0.38933601609657953,0.30655422399763277
2025-08-27 21:01:57.046894,Cora,33,1900,h2gcn,metattack,0.2,0.3697183098591549,0.3065053607649956
2025-08-27 21:39:45.145984,Cora,33,1900,h2gcn,metattack,0.25,0.43410462776659964,0.3167109133959963
2025-08-27 21:58:39.711414,Cora,33,3000,h2gcn,metattack,0.1,0.32595573440643866,0.2517086386306262
2025-08-27 22:26:56.209555,Cora,33,3000,h2gcn,metattack,0.15,0.29426559356136817,0.2717404636330185
2025-08-27 23:04:35.059457,Cora,33,3000,h2gcn,metattack,0.2,0.40392354124748486,0.24470822126067127
2025-08-27 23:51:32.514680,Cora,33,3000,h2gcn,metattack,0.25,0.4195171026156942,0.23865651999771129
2025-08-28 00:16:38.384642,Cora,33,5000,h2gcn,metattack,0.1,0.2283702213279678,0.18856830302201558
2025-08-28 00:54:05.981002,Cora,33,5000,h2gcn,metattack,0.15,0.28521126760563376,0.18398629655657062
2025-08-28 01:44:01.362803,Cora,33,5000,h2gcn,metattack,0.2,0.33752515090543256,0.18314986564964897
2025-08-28 02:46:27.383312,Cora,33,5000,h2gcn,metattack,0.25,0.38732394366197187,0.179935135135135122025-08-28 11:03:51.967018,Cora,33,0,h2gcn,clean,0,0.16800804828973848,0.8041033734464391
2025-08-28 11:03:52.147284,Cora,33,400,h2gcn,clean,0,0.19818913480885314,0.7452916438105687
2025-08-28 11:03:52.323229,Cora,33,500,h2gcn,clean,0,0.20321931589537223,0.6828614508292846
2025-08-28 11:03:52.547592,Cora,33,600,h2gcn,clean,0,0.21327967806841042,0.6204901811539048
2025-08-28 11:03:52.729038,Cora,33,700,h2gcn,clean,0,0.20824949698189132,0.560737377906177
2025-08-28 11:03:52.977929,Cora,33,800,h2gcn,clean,0,0.21026156941649898,0.5051431404139298
2025-08-28 11:03:53.236870,Cora,33,1000,h2gcn,clean,0,0.19718309859154926,0.44944315801080603
2025-08-28 11:03:53.601755,Cora,33,1400,h2gcn,clean,0,0.19366197183098588,0.3893399560607508
2025-08-28 11:03:53.931181,Cora,33,1900,h2gcn,clean,0,0.15392354124748486,0.3295335111973482
2025-08-28 11:03:54.260991,Cora,33,3000,h2gcn,clean,0,0.12676056338028174,0.265209187325135
2025-08-28 11:03:54.841313,Cora,33,5000,h2gcn,clean,0,0.07545271629778671,0.20010800726594336
